game_pk,game_date,hitter_name
717545,2023-07-01,Jake Bauers
717545,2023-07-01,Nolan Gorman
717545,2023-07-01,Paul Goldschmidt
717550,2023-07-01,Lars Nootbaar
717547,2023-07-01,Justin Turner
717547,2023-07-01,Matt Chapman
717547,2023-07-01,Bo Bichette
717547,2023-07-01,Rafael Devers
717547,2023-07-01,George Springer
717542,2023-07-01,Kyle Tucker
717541,2023-07-01,Joey Gallo
717543,2023-07-01,Kyle Schwarber
717543,2023-07-01,Alec Bohm
717543,2023-07-01,Nick Castellanos
717543,2023-07-01,Alec Bohm
717543,2023-07-01,Dominic Smith
717540,2023-07-01,Jack Suwinski
717540,2023-07-01,Raimel Tapia
717540,2023-07-01,Christian Yelich
717538,2023-07-01,Seth Brown
717538,2023-07-01,Eloy Jimenez
717535,2023-07-01,Francisco Lindor
717535,2023-07-01,Brandon Nimmo
717535,2023-07-01,Francisco Alvarez
717536,2023-07-01,Ozzie Albies
717536,2023-07-01,Ronald Acuna Jr.
717546,2023-07-01,NA
717537,2023-07-01,NA
717534,2023-07-01,Luke Raley
717534,2023-07-01,J.P. Crawford
717544,2023-07-02,Zach McKinstry
717533,2023-07-02,Anthony Rendon
717529,2023-07-02,NA
717528,2023-07-02,Jeimer Candelario
717528,2023-07-02,Stone Garrett
717528,2023-07-02,J.T. Realmuto
717528,2023-07-02,Nick Castellanos
717532,2023-07-02,Travis d'Arnaud
717532,2023-07-02,Ozzie Albies
717532,2023-07-02,Orlando Arcia
717531,2023-07-02,William Contreras
717531,2023-07-02,Nick Gonzales
717530,2023-07-02,Alex Verdugo
717530,2023-07-02,Brandon Belt
717530,2023-07-02,Brandon Belt
717526,2023-07-02,Tyler Stephenson
717526,2023-07-02,Fernando Tatis Jr.
717526,2023-07-02,Ha-Seong Kim
717526,2023-07-02,Spencer Steer
717527,2023-07-02,NA
717524,2023-07-02,Brendan Donovan
717520,2023-07-02,Jose Altuve
717520,2023-07-02,Nathaniel Lowe
717523,2023-07-02,Ryan McMahon
717523,2023-07-02,Jake Marisnick
717523,2023-07-02,Spencer Torkelson
717523,2023-07-02,Randal Grichuk
717523,2023-07-02,Jake Rogers
717523,2023-07-02,Kerry Carpenter
717523,2023-07-02,Javier Baez
717522,2023-07-02,Shohei Ohtani
717522,2023-07-02,Mickey Moniak
717522,2023-07-02,Carson Kelly
717522,2023-07-02,Mike Trout
717518,2023-07-02,Brent Rooker
717518,2023-07-02,Jake Burger
717519,2023-07-02,Tom Murphy
717519,2023-07-02,Eugenio Suarez
717519,2023-07-02,Isaac Paredes
717519,2023-07-02,Randy Arozarena
717521,2023-07-02,Christopher Morel
717521,2023-07-02,Andres Gimenez
717525,2023-07-02,Pete Alonso
717525,2023-07-02,Blake Sabol
717525,2023-07-02,Mark Canha
717514,2023-07-03,Adolis Garcia
717514,2023-07-03,Travis Jankowski
717514,2023-07-03,Jose Abreu
717514,2023-07-03,Leody Taveras
717514,2023-07-03,Kyle Tucker
717514,2023-07-03,Yainer Diaz
717514,2023-07-03,Chas McCormick
717511,2023-07-03,NA
717517,2023-07-03,Jeimer Candelario
717517,2023-07-03,Joey Votto
717515,2023-07-03,Willson Contreras
717513,2023-07-03,Harrison Bader
717513,2023-07-03,Kyle Higashioka
717513,2023-07-03,Anthony Volpe
717512,2023-07-03,Michael Harris II
717512,2023-07-03,Marcell Ozuna
717512,2023-07-03,Michael Harris II
717510,2023-07-04,Edouard Julien
717510,2023-07-04,Nick Pratto
717510,2023-07-04,Maikel Garcia
717505,2023-07-04,Luis Rengifo
717505,2023-07-04,Xander Bogaerts
717516,2023-07-04,Blake Sabol
717516,2023-07-04,Blake Sabol
717506,2023-07-04,Max Muncy
717507,2023-07-04,Jonathan India
717507,2023-07-04,Jonathan India
717507,2023-07-04,Nick Senzel
717508,2023-07-04,Jose Trevino
717508,2023-07-04,Adam Frazier
717508,2023-07-04,Aaron Hicks
717508,2023-07-04,Gleyber Torres
717502,2023-07-04,Garrett Cooper
717502,2023-07-04,Jesus Sanchez
717501,2023-07-04,Mitch Garver
717500,2023-07-04,Byron Buxton
717500,2023-07-04,Donovan Solano
717500,2023-07-04,Bobby Witt Jr.
717500,2023-07-04,Max Kepler
717504,2023-07-04,Kris Bryant
717504,2023-07-04,Grae Kessinger
717498,2023-07-04,Francisco Alvarez
717498,2023-07-04,Brandon Nimmo
717498,2023-07-04,Lourdes Gurriel Jr.
717498,2023-07-04,Christian Walker
717498,2023-07-04,Starling Marte
717498,2023-07-04,Corbin Carroll
717499,2023-07-04,Wander Franco
717503,2023-07-04,Dansby Swanson
717509,2023-07-04,AJ Pollock
717509,2023-07-04,Mike Ford
717494,2023-07-04,NA
717497,2023-07-04,Jake Cronenworth
717497,2023-07-04,Xander Bogaerts
717497,2023-07-04,Hunter Renfroe
717495,2023-07-04,Ozzie Albies
717495,2023-07-04,Amed Rosario
717495,2023-07-04,Ozzie Albies
717496,2023-07-05,Vladimir Guerrero Jr.
717496,2023-07-05,Luis Robert Jr.
717492,2023-07-05,Jonny Deluca
717492,2023-07-05,James Outman
717492,2023-07-05,Jack Suwinski
717492,2023-07-05,Mookie Betts
717492,2023-07-05,James Outman
717489,2023-07-05,Randal Grichuk
717489,2023-07-05,C.J. Cron
717489,2023-07-05,Jeremy Pena
717489,2023-07-05,Yainer Diaz
717489,2023-07-05,Yainer Diaz
717485,2023-07-05,Jordan Diaz
717485,2023-07-05,Shea Langeliers
717485,2023-07-05,Ryan Noda
717491,2023-07-05,Nick Castellanos
717491,2023-07-05,Trea Turner
717491,2023-07-05,Luke Raley
717488,2023-07-05,Jordan Walker
717488,2023-07-05,Jacob Stallings
717488,2023-07-05,Nolan Gorman
717493,2023-07-05,Elly De La Cruz
717493,2023-07-05,Joey Votto
717487,2023-07-05,Ryan O'Hearn
717487,2023-07-05,Anthony Volpe
717487,2023-07-05,Josh Donaldson
717484,2023-07-05,Adolis Garcia
717486,2023-07-05,Matt Olson
717486,2023-07-05,Austin Riley
717486,2023-07-05,Sean Murphy
717482,2023-07-05,Ryan Jeffers
717482,2023-07-05,Edouard Julien
717483,2023-07-06,Willy Adames
717478,2023-07-06,Matt Thaiss
717478,2023-07-06,Manny Machado
717490,2023-07-05,NA
717477,2023-07-06,Francisco Alvarez
717477,2023-07-06,Christian Walker
717479,2023-07-06,David Peralta
717479,2023-07-06,J.D. Martinez
717479,2023-07-06,Jack Suwinski
717479,2023-07-06,Bryan Reynolds
717480,2023-07-06,Whit Merrifield
717480,2023-07-06,Matt Chapman
717480,2023-07-06,Eloy Jimenez
717480,2023-07-06,Whit Merrifield
717481,2023-07-06,Nick Senzel
717481,2023-07-06,Alex Call
717476,2023-07-06,Jake Marisnick
717474,2023-07-06,Victor Caratini
717474,2023-07-06,Yan Gomes
717474,2023-07-06,Cody Bellinger
717474,2023-07-06,Christian Yelich
717468,2023-07-06,NA
717480,2023-07-06,Whit Merrifield
717480,2023-07-06,Matt Chapman
717480,2023-07-06,Eloy Jimenez
717480,2023-07-06,Whit Merrifield
717472,2023-07-06,Isaac Paredes
717472,2023-07-06,Darick Hall
717473,2023-07-06,Nolan Arenado
717475,2023-07-06,Gunnar Henderson
717475,2023-07-06,Gunnar Henderson
717469,2023-07-06,Josh Naylor
717469,2023-07-06,Jose Ramirez
717469,2023-07-06,Andres Gimenez
717471,2023-07-06,Corey Seager
717467,2023-07-07,Eugenio Suarez
717467,2023-07-07,J.P. Crawford
717467,2023-07-07,Eugenio Suarez
717470,2023-07-07,Francisco Lindor
717470,2023-07-07,Francisco Alvarez
717470,2023-07-07,Pete Alonso
717462,2023-07-07,Max Muncy
717462,2023-07-07,Freddie Freeman
717457,2023-07-07,Whit Merrifield
717457,2023-07-07,George Springer
717460,2023-07-07,Sean Murphy
717460,2023-07-07,Wander Franco
717466,2023-07-07,Cristian Pache
717466,2023-07-07,J.T. Realmuto
717466,2023-07-07,Garrett Cooper
717465,2023-07-07,Adolis Garcia
717465,2023-07-07,Corey Seager
717465,2023-07-07,Joey Meneses
717465,2023-07-07,Joey Meneses
717464,2023-07-07,Cody Bellinger
717463,2023-07-07,Josh Bell
717461,2023-07-07,Seth Brown
717453,2023-07-08,Mike Ford
717458,2023-07-07,NA
717455,2023-07-08,Luis Robert Jr.
717455,2023-07-08,Nolan Arenado
717455,2023-07-08,Jake Burger
717455,2023-07-08,Nolan Arenado
717459,2023-07-08,Willy Adames
717459,2023-07-08,Joey Votto
717459,2023-07-08,Joey Wiemer
717452,2023-07-08,Lourdes Gurriel Jr.
717454,2023-07-08,Manny Machado
717454,2023-07-08,Francisco Lindor
717456,2023-07-08,Will Smith
717456,2023-07-08,Mike Moustakas
717456,2023-07-08,Mookie Betts
717456,2023-07-08,Mickey Moniak
717456,2023-07-08,Mookie Betts
717456,2023-07-08,J.D. Martinez
717456,2023-07-08,Freddie Freeman
717448,2023-07-08,Ezequiel Tovar
717448,2023-07-08,Brandon Crawford
717448,2023-07-08,Ryan McMahon
717447,2023-07-08,Mike Tauchman
717447,2023-07-08,Giancarlo Stanton
717447,2023-07-08,Josh Donaldson
717447,2023-07-08,Giancarlo Stanton
717442,2023-07-08,NA
717446,2023-07-08,NA
717445,2023-07-08,Jordan Walker
717451,2023-07-08,Austin Slater
717451,2023-07-08,Austin Wynns
717451,2023-07-08,Michael Conforto
717450,2023-07-08,Josh Jung
717450,2023-07-08,Josh Jung
717450,2023-07-08,Alex Call
717450,2023-07-08,Joey Meneses
717450,2023-07-08,Jeimer Candelario
717443,2023-07-08,Bobby Witt Jr.
717449,2023-07-08,Brent Rooker
717449,2023-07-08,Manny Pina
717449,2023-07-08,Jarren Duran
717449,2023-07-08,Alex Verdugo
717439,2023-07-08,Alek Thomas
717438,2023-07-08,Jorge Soler
717438,2023-07-08,Trea Turner
717444,2023-07-08,Joey Votto
717444,2023-07-08,Willy Adames
717444,2023-07-08,Will Benson
717444,2023-07-08,Willy Adames
717440,2023-07-08,Martin Maldonado
717441,2023-07-08,Sean Murphy
717437,2023-07-09,David Peralta
717437,2023-07-09,Shohei Ohtani
717437,2023-07-09,J.D. Martinez
717437,2023-07-09,Freddie Freeman
717437,2023-07-09,Max Muncy
717437,2023-07-09,Mookie Betts
717436,2023-07-09,Francisco Alvarez
717436,2023-07-09,Matthew Batten
717432,2023-07-09,Stone Garrett
717432,2023-07-09,Joey Meneses
717432,2023-07-09,Dominic Smith
717435,2023-07-09,Masataka Yoshida
717435,2023-07-09,Adam Duvall
717435,2023-07-09,Brent Rooker
717433,2023-07-09,Kyle Higashioka
717433,2023-07-09,Anthony Volpe
717433,2023-07-09,Seiya Suzuki
717434,2023-07-09,Kyle Isbel
717431,2023-07-09,Danny Jansen
717431,2023-07-09,Riley Greene
717429,2023-07-09,Yandy Diaz
717429,2023-07-09,Travis d'Arnaud
717429,2023-07-09,Isaac Paredes
717426,2023-07-09,Edmundo Sosa
717426,2023-07-09,Bryan De La Cruz
717426,2023-07-09,Dane Myers
717426,2023-07-09,Jesus Sanchez
717430,2023-07-09,Martin Maldonado
717428,2023-07-09,Anthony Santander
717428,2023-07-09,Edouard Julien
717428,2023-07-09,Anthony Santander
717428,2023-07-09,Adley Rutschman
717428,2023-07-09,Aaron Hicks
717428,2023-07-09,Ramon Urias
717428,2023-07-09,Austin Hays
717424,2023-07-09,Willson Contreras
717427,2023-07-09,NA
717422,2023-07-09,J.D. Davis
717425,2023-07-09,Alek Thomas
717425,2023-07-09,Ji Man Choi
717423,2023-07-09,Manny Machado
717423,2023-07-09,Manny Machado
717418,2023-07-14,J.T. Realmuto
717418,2023-07-14,Juan Soto
717418,2023-07-14,Manny Machado
717418,2023-07-14,Fernando Tatis Jr.
717418,2023-07-14,Gary Sanchez
717416,2023-07-14,Ji Man Choi
717407,2023-07-15,Willson Contreras
717407,2023-07-15,Brendan Donovan
717407,2023-07-15,Lars Nootbaar
717417,2023-07-14,Adam Frazier
717417,2023-07-14,Jorge Soler
717417,2023-07-14,Adam Frazier
717417,2023-07-14,Cedric Mullins
717420,2023-07-14,Gabriel Moreno
717420,2023-07-14,Vladimir Guerrero Jr.
717413,2023-07-14,J.D. Martinez
717412,2023-07-14,NA
717414,2023-07-14,Matt Olson
717419,2023-07-15,Yu Chang
717419,2023-07-15,Justin Turner
717419,2023-07-15,Cody Bellinger
717419,2023-07-15,Cody Bellinger
717419,2023-07-15,Triston Casas
717419,2023-07-15,Rafael Devers
717419,2023-07-15,Adam Duvall
717419,2023-07-15,Rafael Devers
717415,2023-07-15,Jonah Heim
717415,2023-07-15,Adolis Garcia
717415,2023-07-15,Corey Seager
717415,2023-07-15,Nathaniel Lowe
717415,2023-07-15,Josh Naylor
717415,2023-07-15,Bo Naylor
717410,2023-07-15,Nolan Jones
717410,2023-07-15,Kris Bryant
717410,2023-07-15,Randal Grichuk
717410,2023-07-15,Giancarlo Stanton
717405,2023-07-15,Taylor Ward
717409,2023-07-15,Joey Gallo
717406,2023-07-15,Mike Ford
717406,2023-07-15,Nick Maton
717406,2023-07-15,Akil Baddoo
717406,2023-07-15,Kerry Carpenter
717411,2023-07-15,Jose Siri
717411,2023-07-15,Bobby Witt Jr.
717411,2023-07-15,Francisco Mejia
717411,2023-07-15,Jose Siri
717408,2023-07-15,Manny Machado
717408,2023-07-15,Kyle Schwarber
717408,2023-07-15,Trent Grisham
717397,2023-07-15,Kyle Schwarber
717397,2023-07-15,Bryce Harper
717411,2023-07-15,Jose Siri
717411,2023-07-15,Bobby Witt Jr.
717411,2023-07-15,Francisco Mejia
717411,2023-07-15,Jose Siri
717393,2023-07-15,NA
717407,2023-07-15,Willson Contreras
717407,2023-07-15,Brendan Donovan
717407,2023-07-15,Lars Nootbaar
717403,2023-07-15,Triston Casas
717403,2023-07-15,Patrick Wisdom
717403,2023-07-15,Cody Bellinger
717404,2023-07-15,Bo Bichette
717404,2023-07-15,Whit Merrifield
717402,2023-07-15,NA
717398,2023-07-15,Henry Davis
717398,2023-07-15,Mike Yastrzemski
717401,2023-07-15,Gunnar Henderson
717399,2023-07-15,Kyle Farmer
717399,2023-07-15,Seth Brown
717399,2023-07-15,Ryan Noda
717399,2023-07-15,Michael A. Taylor
717392,2023-07-15,Owen Miller
717392,2023-07-15,William Contreras
717392,2023-07-15,Christian Yelich
717400,2023-07-15,Brandon Nimmo
717400,2023-07-15,Mookie Betts
717396,2023-07-15,Nolan Arenado
717396,2023-07-15,CJ Abrams
717396,2023-07-15,Alex Call
717396,2023-07-15,Alec Burleson
717395,2023-07-15,Ronald Acuna Jr.
717395,2023-07-15,Jake Burger
717395,2023-07-15,Ronald Acuna Jr.
717395,2023-07-15,Eddie Rosario
717394,2023-07-16,C.J. Cron
717394,2023-07-16,Giancarlo Stanton
717389,2023-07-16,Shohei Ohtani
717389,2023-07-16,Chas McCormick
717389,2023-07-16,Mike Moustakas
717389,2023-07-16,Zach Neto
717389,2023-07-16,Jose Abreu
717389,2023-07-16,Luis Rengifo
717390,2023-07-16,Kerry Carpenter
717390,2023-07-16,Kerry Carpenter
717388,2023-07-16,NA
717387,2023-07-16,Kyle Schwarber
717387,2023-07-16,Bryson Stott
717387,2023-07-16,Xander Bogaerts
717387,2023-07-16,Ha-Seong Kim
717391,2023-07-16,Luis Robert Jr.
717391,2023-07-16,Jake Burger
717384,2023-07-16,Anthony Santander
717386,2023-07-16,NA
717383,2023-07-16,Jake Fraley
717383,2023-07-16,Christian Yelich
717382,2023-07-16,MJ Melendez
717382,2023-07-16,Francisco Mejia
717382,2023-07-16,Isaac Paredes
717382,2023-07-16,Bobby Witt Jr.
717382,2023-07-16,Drew Waters
717380,2023-07-16,Paul Goldschmidt
717380,2023-07-16,Nolan Gorman
717380,2023-07-16,Keibert Ruiz
717376,2023-07-16,Triston Casas
717376,2023-07-16,Masataka Yoshida
717376,2023-07-16,Rafael Devers
717377,2023-07-16,David Fry
717377,2023-07-16,Marcus Semien
717377,2023-07-16,Steven Kwan
717378,2023-07-16,Alan Trejo
717378,2023-07-16,Nolan Jones
717378,2023-07-16,C.J. Cron
717378,2023-07-16,Michael Toglia
717379,2023-07-16,Alex Kirilloff
717379,2023-07-16,Christian Vazquez
717379,2023-07-16,Jordan Diaz
717373,2023-07-16,Cal Raleigh
717385,2023-07-16,NA
717381,2023-07-16,Shohei Ohtani
717381,2023-07-16,Kyle Tucker
717381,2023-07-16,Alex Bregman
717381,2023-07-16,Chas McCormick
717381,2023-07-16,Jake Meyers
717381,2023-07-16,Chas McCormick
717381,2023-07-16,Mike Moustakas
717372,2023-07-17,Chris Taylor
717372,2023-07-17,Adley Rutschman
717371,2023-07-17,Josh Naylor
717371,2023-07-17,Andres Gimenez
717371,2023-07-17,Amed Rosario
717375,2023-07-18,Jonathan India
717375,2023-07-18,Wilmer Flores
717375,2023-07-18,Austin Slater
717375,2023-07-18,Matt McLain
717374,2023-07-17,Jesus Sanchez
717374,2023-07-17,Bryan De La Cruz
717370,2023-07-18,Patrick Wisdom
717370,2023-07-18,Keibert Ruiz
717370,2023-07-18,Ian Happ
717370,2023-07-18,Jeimer Candelario
717367,2023-07-18,Ezequiel Duran
717367,2023-07-18,Josh Lowe
717368,2023-07-17,NA
717369,2023-07-18,Shohei Ohtani
717369,2023-07-18,Matt Thaiss
717366,2023-07-17,NA
717365,2023-07-18,Max Kepler
717365,2023-07-18,Eugenio Suarez
717365,2023-07-18,Joey Gallo
717375,2023-07-18,Jonathan India
717375,2023-07-18,Wilmer Flores
717375,2023-07-18,Austin Slater
717375,2023-07-18,Matt McLain
717363,2023-07-18,Kyle Schwarber
717361,2023-07-18,Jason Heyward
717364,2023-07-18,Josh Naylor
717364,2023-07-18,Connor Joe
717364,2023-07-18,Josh Bell
717364,2023-07-18,Josh Naylor
717362,2023-07-18,Trent Grisham
717362,2023-07-18,Gary Sanchez
717362,2023-07-18,Manny Machado
717362,2023-07-18,Juan Soto
717360,2023-07-18,Joey Votto
717360,2023-07-18,Christian Encarnacion-Strand
717360,2023-07-18,Wilmer Flores
717360,2023-07-18,Will Benson
717360,2023-07-18,Jake Fraley
717360,2023-07-18,Wilmer Flores
717359,2023-07-18,Francisco Alvarez
717359,2023-07-18,DJ Stewart
717359,2023-07-18,Yasmani Grandal
717359,2023-07-18,Brett Baty
717359,2023-07-18,Francisco Alvarez
717358,2023-07-18,Austin Riley
717358,2023-07-18,Christian Walker
717358,2023-07-18,Orlando Arcia
717358,2023-07-18,Austin Riley
717358,2023-07-18,Christian Walker
717358,2023-07-18,Emmanuel Rivera
717357,2023-07-18,Nolan Arenado
717357,2023-07-18,Brendan Donovan
717353,2023-07-19,Patrick Wisdom
717353,2023-07-19,Seiya Suzuki
717353,2023-07-19,Lane Thomas
717354,2023-07-19,Brandon Lowe
717354,2023-07-19,Randy Arozarena
717354,2023-07-19,Corey Seager
717354,2023-07-19,Marcus Semien
717356,2023-07-19,Spencer Torkelson
717356,2023-07-19,Spencer Torkelson
717355,2023-07-19,Ryan McMahon
717355,2023-07-19,Kris Bryant
717352,2023-07-19,Gleyber Torres
717352,2023-07-19,Mickey Moniak
717349,2023-07-19,JJ Bleday
717349,2023-07-19,Ryan Noda
717350,2023-07-19,Carlos Correa
717350,2023-07-19,Kyle Farmer
717350,2023-07-19,Edouard Julien
717350,2023-07-19,Alex Kirilloff
717350,2023-07-19,Eugenio Suarez
717348,2023-07-19,Josh Bell
717343,2023-07-19,Gunnar Henderson
717343,2023-07-19,Max Muncy
717343,2023-07-19,James Outman
717346,2023-07-19,Jose Siri
717346,2023-07-19,Jonah Heim
717346,2023-07-19,Leody Taveras
717351,2023-07-19,Bryan De La Cruz
717351,2023-07-19,Nolan Gorman
717345,2023-07-19,C.J. Cron
717345,2023-07-19,Chas McCormick
717344,2023-07-19,Jace Peterson
717344,2023-07-19,Cody Thomas
717344,2023-07-19,JJ Bleday
717344,2023-07-19,Justin Turner
717347,2023-07-19,Nick Castellanos
717338,2023-07-19,NA
717339,2023-07-19,Franchy Cordero
717339,2023-07-19,Giancarlo Stanton
717339,2023-07-19,Luis Rengifo
717339,2023-07-19,Taylor Ward
717342,2023-07-19,Blake Sabol
717342,2023-07-19,Will Benson
717341,2023-07-19,Luis Robert Jr.
717341,2023-07-19,Brett Baty
717340,2023-07-19,Austin Riley
717340,2023-07-19,Marcell Ozuna
717336,2023-07-20,Nico Hoerner
717336,2023-07-20,Jeimer Candelario
717336,2023-07-20,Mike Tauchman
717333,2023-07-20,Javier Baez
717335,2023-07-20,Alex Kirilloff
717335,2023-07-20,Eugenio Suarez
717335,2023-07-20,Tom Murphy
717335,2023-07-20,Max Kepler
717335,2023-07-20,Edouard Julien
717337,2023-07-20,Matt Olson
717337,2023-07-20,Austin Riley
717337,2023-07-20,Corbin Carroll
717337,2023-07-20,Matt Olson
717337,2023-07-20,Emmanuel Rivera
717337,2023-07-20,Dominic Canzone
717337,2023-07-20,Orlando Arcia
717334,2023-07-20,Wilmer Flores
717334,2023-07-20,Luke Maile
717329,2023-07-20,Christian Yelich
717331,2023-07-20,Alejandro Kirk
717331,2023-07-20,Vladimir Guerrero Jr.
717330,2023-07-20,Omar Narvaez
717332,2023-07-20,NA
717327,2023-07-20,Mike Ford
717327,2023-07-20,Teoscar Hernandez
717328,2023-07-20,NA
717322,2023-07-21,Paul DeJong
717322,2023-07-21,Jordan Walker
717323,2023-07-21,Alex Bregman
717325,2023-07-21,Cody Bellinger
717325,2023-07-21,Miles Mastrobuoni
717317,2023-07-21,Riley Greene
717317,2023-07-21,Zach McKinstry
717317,2023-07-21,Juan Soto
717317,2023-07-21,Juan Soto
717320,2023-07-21,Jose Siri
717320,2023-07-21,Isaac Paredes
717319,2023-07-21,Elias Diaz
717319,2023-07-21,Jurickson Profar
717319,2023-07-21,C.J. Cron
717326,2023-07-21,Joc Pederson
717326,2023-07-21,CJ Abrams
717326,2023-07-21,Lane Thomas
717326,2023-07-21,J.D. Davis
717318,2023-07-21,Michael Massey
717318,2023-07-21,Gleyber Torres
717318,2023-07-21,Billy McKinney
717318,2023-07-21,Michael Massey
717318,2023-07-21,Franchy Cordero
717321,2023-07-21,Ketel Marte
717321,2023-07-21,Alek Thomas
717321,2023-07-21,Matt McLain
717321,2023-07-21,Ketel Marte
717324,2023-07-22,Daniel Vogelbach
717324,2023-07-22,Brandon Nimmo
717315,2023-07-21,Bryson Stott
717315,2023-07-21,J.T. Realmuto
717316,2023-07-22,Corey Seager
717316,2023-07-22,Freddie Freeman
717316,2023-07-22,Nathaniel Lowe
717314,2023-07-22,Yasmani Grandal
717314,2023-07-22,Ryan Jeffers
717314,2023-07-22,Byron Buxton
717314,2023-07-22,Byron Buxton
717314,2023-07-22,Alex Kirilloff
717314,2023-07-22,Andrew Benintendi
717313,2023-07-22,Willy Adames
717313,2023-07-22,Austin Riley
717313,2023-07-22,Orlando Arcia
717312,2023-07-22,Henry Davis
717312,2023-07-22,Taylor Ward
717312,2023-07-22,Zach Neto
717312,2023-07-22,Jack Suwinski
717312,2023-07-22,Trey Cabbage
717312,2023-07-22,Mike Moustakas
717312,2023-07-22,Henry Davis
717312,2023-07-22,Ji Man Choi
717310,2023-07-22,Kyle Tucker
717310,2023-07-22,Kyle Tucker
717310,2023-07-22,Alex Bregman
717310,2023-07-22,Kyle Tucker
717311,2023-07-22,Danny Jansen
717304,2023-07-22,Giancarlo Stanton
717304,2023-07-22,DJ LeMahieu
717304,2023-07-22,Nick Pratto
717306,2023-07-22,Nolan Jones
717324,2023-07-22,Daniel Vogelbach
717324,2023-07-22,Brandon Nimmo
717308,2023-07-22,Nolan Gorman
717308,2023-07-22,Lars Nootbaar
717305,2023-07-22,Jonny Deluca
717305,2023-07-22,J.D. Martinez
717305,2023-07-22,Freddie Freeman
717305,2023-07-22,Max Muncy
717305,2023-07-22,Freddie Freeman
717305,2023-07-22,Marcus Semien
717303,2023-07-22,Corbin Carroll
717303,2023-07-22,Jake Fraley
717303,2023-07-22,Matt McLain
717303,2023-07-22,TJ Friedl
717300,2023-07-22,NA
717301,2023-07-22,Cal Raleigh
717301,2023-07-22,Vladimir Guerrero Jr.
717301,2023-07-22,Brandon Belt
717301,2023-07-22,Kevin Kiermaier
717301,2023-07-22,Julio Rodriguez
717301,2023-07-22,Dylan Moore
717301,2023-07-22,Cal Raleigh
717299,2023-07-22,Luis Campusano
717299,2023-07-22,Ha-Seong Kim
717299,2023-07-22,Manny Machado
717307,2023-07-22,CJ Abrams
717309,2023-07-22,Justin Turner
717309,2023-07-22,Triston Casas
717309,2023-07-22,Yu Chang
717309,2023-07-22,Triston Casas
717309,2023-07-22,Jarren Duran
717302,2023-07-22,NA
717293,2023-07-22,NA
717296,2023-07-22,Austin Riley
717295,2023-07-23,Seth Brown
717295,2023-07-23,Zack Gelof
717295,2023-07-23,Alex Bregman
717297,2023-07-23,Endy Rodriguez
717288,2023-07-23,Andy Ibanez
717288,2023-07-23,Spencer Torkelson
717290,2023-07-23,Joc Pederson
717290,2023-07-23,Riley Adams
717294,2023-07-23,Kyle Isbel
717294,2023-07-23,Freddy Fermin
717294,2023-07-23,Michael Massey
717294,2023-07-23,Salvador Perez
717294,2023-07-23,Anthony Rizzo
717294,2023-07-23,Gleyber Torres
717289,2023-07-23,Corbin Carroll
717289,2023-07-23,Nick Senzel
717289,2023-07-23,Elly De La Cruz
717291,2023-07-23,Ryan O'Hearn
717291,2023-07-23,Yandy Diaz
717291,2023-07-23,Gunnar Henderson
717283,2023-07-23,David Fry
717283,2023-07-23,Andres Gimenez
717283,2023-07-23,Steven Kwan
717292,2023-07-23,Randal Grichuk
717292,2023-07-23,Brenton Doyle
717285,2023-07-23,Zach Remillard
717285,2023-07-23,Eloy Jimenez
717287,2023-07-23,Ozzie Albies
717287,2023-07-23,Brice Turang
717287,2023-07-23,Travis d'Arnaud
717286,2023-07-23,Cody Bellinger
717284,2023-07-23,Max Muncy
717279,2023-07-23,Mauricio Dubon
717279,2023-07-23,Yainer Diaz
717279,2023-07-23,JJ Bleday
717278,2023-07-23,Luis Rengifo
717278,2023-07-23,Luis Rengifo
717278,2023-07-23,Andrew Velazquez
717278,2023-07-23,Shohei Ohtani
717278,2023-07-23,Bryan Reynolds
717281,2023-07-23,Brandon Belt
717281,2023-07-23,Vladimir Guerrero Jr.
717281,2023-07-23,Mike Ford
717298,2023-07-23,Rafael Devers
717280,2023-07-24,Ryan Mountcastle
717280,2023-07-24,Jordan Westburg
717282,2023-07-24,Jeimer Candelario
717282,2023-07-24,Nolan Jones
717277,2023-07-24,Maikel Garcia
717277,2023-07-24,Salvador Perez
717275,2023-07-24,Kolten Wong
717275,2023-07-24,Tom Murphy
717274,2023-07-25,Chas McCormick
717274,2023-07-25,Josh H. Smith
717274,2023-07-25,Josh Jung
717273,2023-07-25,Sal Frelick
717273,2023-07-25,Elly De La Cruz
717276,2023-07-25,Ha-Seong Kim
717276,2023-07-25,Carlos Santana
717276,2023-07-25,Liover Peguero
717276,2023-07-25,Carlos Santana
717276,2023-07-25,Jack Suwinski
717276,2023-07-25,Ha-Seong Kim
717268,2023-07-25,Christian Walker
717268,2023-07-25,Nolan Arenado
717268,2023-07-25,Paul Goldschmidt
717271,2023-07-25,Max Muncy
717271,2023-07-25,Matt Chapman
717271,2023-07-25,Jason Heyward
717265,2023-07-25,Jake Rogers
717267,2023-07-25,Ryan O'Hearn
717267,2023-07-25,Bryce Harper
717270,2023-07-25,Brandon Lowe
717269,2023-07-25,Joey Meneses
717269,2023-07-25,Stone Garrett
717269,2023-07-25,Ezequiel Tovar
717266,2023-07-25,Daniel Vogelbach
717266,2023-07-25,Pete Alonso
717266,2023-07-25,Pete Alonso
717260,2023-07-25,Bo Naylor
717260,2023-07-25,Bo Naylor
717261,2023-07-25,Masataka Yoshida
717264,2023-07-25,Michael A. Taylor
